# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-10-07 23:20:55 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02336240 S.F. PEACHTREE CREEK JOHNSON RD, NEAR ATLANTA, GA
# -----------------------------------------------------------------------------------
#
# Data provided for site 02336240
#            TS   parameter     Description
#         39623       00065     Gage height, feet
#         39624       00060     Discharge, cubic feet per second
#         39626       00010     Temperature, water, degrees Celsius
#         39627       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#         39628       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#         39629       00400     pH, water, unfiltered, field, standard units
#         39630       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	39623_00065	39623_00065_cd	39624_00060	39624_00060_cd	39626_00010	39626_00010_cd	39627_00095	39627_00095_cd	39628_00300	39628_00300_cd	39629_00400	39629_00400_cd	39630_63680	39630_63680_cd
USGS	02336240	2020-08-01 10:00	EDT	3.49	P	13.1	P	24.8	A	124	A	7.0	A	7.0	A	3.7	A
USGS	02336240	2020-08-01 10:15	EDT	3.49	P	13.1	P	24.9	A	124	A	7.0	A	7.0	A	3.9	A
USGS	02336240	2020-08-01 10:30	EDT	3.49	P	13.1	P	25.0	A	124	A	7.0	A	7.0	A	4.0	A
USGS	02336240	2020-08-01 10:45	EDT	3.49	P	13.1	P	25.0	A	124	A	7.0	A	7.0	A	4.4	A
USGS	02336240	2020-08-01 11:00	EDT	3.50	P	13.5	P	25.2	A	125	A	7.0	A	7.0	A	4.0	A
USGS	02336240	2020-08-01 11:15	EDT	3.49	P	13.1	P	25.2	A	125	A	7.0	A	7.0	A	3.8	A
USGS	02336240	2020-08-01 11:30	EDT	3.49	P	13.1	P	25.4	A	125	A	7.1	A	7.0	A	3.9	A
USGS	02336240	2020-08-01 11:45	EDT	3.49	P	13.1	P	25.5	A	125	A	7.1	A	7.0	A	3.8	A
USGS	02336240	2020-08-01 12:00	EDT	3.49	P	13.1	P	25.6	A	125	A	7.2	A	7.0	A	3.7	A
USGS	02336240	2020-08-01 12:15	EDT	3.49	P	13.1	P	25.6	A	125	A	7.2	A	7.0	A	3.8	A
USGS	02336240	2020-08-01 12:30	EDT	3.49	P	13.1	P	25.7	A	126	A	7.2	A	7.0	A	3.7	A
USGS	02336240	2020-08-01 12:45	EDT	3.49	P	13.1	P	25.9	A	126	A	7.1	A	7.0	A	3.7	A
USGS	02336240	2020-08-01 13:00	EDT	3.49	P	13.1	P	26.1	A	126	A	7.2	A	7.0	A	3.7	A
USGS	02336240	2020-08-01 13:15	EDT	3.49	P	13.1	P	26.2	A	127	A	7.2	A	7.0	A	3.4	A
USGS	02336240	2020-08-01 13:30	EDT	3.49	P	13.1	P	26.4	A	127	A	7.1	A	7.0	A	3.4	A
USGS	02336240	2020-08-01 13:45	EDT	3.49	P	13.1	P	26.5	A	127	A	7.3	A	7.0	A	3.8	A
USGS	02336240	2020-08-01 14:00	EDT	3.48	P	12.6	P	26.7	A	127	A	7.2	A	7.0	A	4.0	A
USGS	02336240	2020-08-01 14:15	EDT	3.48	P	12.6	P	26.8	A	127	A	7.4	A	7.0	A	3.7	A
USGS	02336240	2020-08-01 14:30	EDT	3.49	P	13.1	P	26.9	A	127	A	7.3	A	7.0	A	3.3	A
USGS	02336240	2020-08-01 14:45	EDT	3.48	P	12.6	P	27.0	A	127	A	7.3	A	7.0	A	3.3	A
USGS	02336240	2020-08-01 15:00	EDT	3.48	P	12.6	P	27.1	A	127	A	7.4	A	7.0	A	3.4	A
USGS	02336240	2020-08-01 15:15	EDT	3.48	P	12.6	P	27.2	A	127	A	7.4	A	7.0	A	3.9	A
USGS	02336240	2020-08-01 15:30	EDT	3.48	P	12.6	P	27.3	A	127	A	7.4	A	7.0	A	3.6	A
USGS	02336240	2020-08-01 15:45	EDT	3.48	P	12.6	P	27.3	A	126	A	7.5	A	7.1	A	3.8	A
USGS	02336240	2020-08-01 16:00	EDT	3.48	P	12.6	P	27.3	A	127	A	7.4	A	7.0	A	4.3	A
USGS	02336240	2020-08-01 16:15	EDT	3.48	P	12.6	P	27.4	A	127	A	7.3	A	7.0	A	3.8	A
USGS	02336240	2020-08-01 16:30	EDT	3.48	P	12.6	P	27.4	A	127	A	7.5	A	7.1	A	3.4	A
USGS	02336240	2020-08-01 16:45	EDT	3.48	P	12.6	P	27.3	A	127	A	7.4	A	7.0	A	3.7	A
USGS	02336240	2020-08-01 17:00	EDT	3.48	P	12.6	P	27.3	A	127	A	7.4	A	7.0	A	3.6	A
USGS	02336240	2020-08-01 17:15	EDT	3.48	P	12.6	P	27.3	A	127	A	7.4	A	7.1	A	3.6	A
USGS	02336240	2020-08-01 17:30	EDT	3.48	P	12.6	P	27.3	A	127	A	7.3	A	7.0	A	3.4	A
USGS	02336240	2020-08-01 17:45	EDT	3.48	P	12.6	P	27.3	A	127	A	7.3	A	7.0	A	3.5	A
USGS	02336240	2020-08-01 18:00	EDT	3.48	P	12.6	P	27.2	A	127	A	7.4	A	7.1	A	3.5	A
USGS	02336240	2020-08-01 18:15	EDT	3.48	P	12.6	P	27.2	A	127	A	7.4	A	7.1	A	3.2	A
USGS	02336240	2020-08-01 18:30	EDT	3.48	P	12.6	P	27.1	A	127	A	7.4	A	7.0	A	3.1	A
USGS	02336240	2020-08-01 18:45	EDT	3.48	P	12.6	P	27.0	A	127	A	7.4	A	7.0	A	3.3	A
USGS	02336240	2020-08-01 19:00	EDT	3.48	P	12.6	P	27.0	A	128	A	7.3	A	7.0	A	3.2	A
USGS	02336240	2020-08-01 19:15	EDT	3.48	P	12.6	P	27.0	A	128	A	7.2	A	7.0	A	3.2	A
USGS	02336240	2020-08-01 19:30	EDT	3.47	P	12.2	P	26.9	A	128	A	7.2	A	7.0	A	3.2	A
USGS	02336240	2020-08-01 19:45	EDT	3.48	P	12.6	P	26.8	A	128	A	7.2	A	7.0	A	4.6	A
USGS	02336240	2020-08-01 20:00	EDT	3.47	P	12.2	P	26.8	A	128	A	7.2	A	7.0	A	3.2	A
USGS	02336240	2020-08-01 20:15	EDT	3.48	P	12.6	P	26.7	A	128	A	7.1	A	7.0	A	3.1	A
USGS	02336240	2020-08-01 20:30	EDT	3.48	P	12.6	P	26.7	A	128	A	7.0	A	7.0	A	3.2	A
USGS	02336240	2020-08-01 20:45	EDT	3.47	P	12.2	P	26.6	A	128	A	7.0	A	7.0	A	3.5	A
USGS	02336240	2020-08-01 21:00	EDT	3.47	P	12.2	P	26.6	A	128	A	7.0	A	7.0	A	3.1	A
USGS	02336240	2020-08-01 21:15	EDT	3.47	P	12.2	P	26.5	A	129	A	7.0	A	7.0	A	3.6	A
USGS	02336240	2020-08-01 21:30	EDT	3.48	P	12.6	P	26.4	A	128	A	6.9	A	7.0	A	3.4	A
USGS	02336240	2020-08-01 21:45	EDT	3.47	P	12.2	P	26.4	A	129	A	6.8	A	7.0	A	3.6	A
USGS	02336240	2020-08-01 22:00	EDT	3.47	P	12.2	P	26.3	A	129	A	6.9	A	7.0	A	3.5	A
USGS	02336240	2020-08-01 22:15	EDT	3.47	P	12.2	P	26.3	A	129	A	6.8	A	7.0	A	3.5	A
USGS	02336240	2020-08-01 22:30	EDT	3.47	P	12.2	P	26.2	A	129	A	6.8	A	7.0	A	3.5	A
USGS	02336240	2020-08-01 22:45	EDT	3.47	P	12.2	P	26.1	A	129	A	6.8	A	7.0	A	3.5	A
USGS	02336240	2020-08-01 23:00	EDT	3.47	P	12.2	P	26.1	A	129	A	6.8	A	7.0	A	3.4	A
USGS	02336240	2020-08-01 23:15	EDT	3.47	P	12.2	P	26.0	A	129	A	6.8	A	7.0	A	3.4	A
USGS	02336240	2020-08-01 23:30	EDT	3.47	P	12.2	P	26.0	A	129	A	6.8	A	7.0	A	3.4	A
USGS	02336240	2020-08-01 23:45	EDT	3.47	P	12.2	P	25.9	A	129	A	6.8	A	7.0	A	3.4	A
USGS	02336240	2020-08-02 00:00	EDT	3.47	P	12.2	P	25.9	A	129	A	6.7	A	7.0	A	3.3	A
USGS	02336240	2020-08-02 00:15	EDT	3.47	P	12.2	P	25.8	A	129	A	6.7	A	7.0	A	3.3	A
USGS	02336240	2020-08-02 00:30	EDT	3.47	P	12.2	P	25.8	A	129	A	6.8	A	7.0	A	3.2	A
USGS	02336240	2020-08-02 00:45	EDT	3.47	P	12.2	P	25.7	A	130	A	6.7	A	7.0	A	3.2	A
USGS	02336240	2020-08-02 01:00	EDT	3.47	P	12.2	P	25.7	A	130	A	6.7	A	7.0	A	3.1	A
USGS	02336240	2020-08-02 01:15	EDT	3.47	P	12.2	P	25.6	A	130	A	6.7	A	7.0	A	3.8	A
USGS	02336240	2020-08-02 01:30	EDT	3.47	P	12.2	P	25.6	A	130	A	6.7	A	7.0	A	3.0	A
USGS	02336240	2020-08-02 01:45	EDT	3.47	P	12.2	P	25.5	A	130	A	6.7	A	7.0	A	3.4	A
USGS	02336240	2020-08-02 02:00	EDT	3.47	P	12.2	P	25.5	A	130	A	6.7	A	7.0	A	3.4	A
USGS	02336240	2020-08-02 02:15	EDT	3.47	P	12.2	P	25.4	A	130	A	6.7	A	7.0	A	3.4	A
USGS	02336240	2020-08-02 02:30	EDT	3.47	P	12.2	P	25.4	A	130	A	6.7	A	7.0	A	3.7	A
USGS	02336240	2020-08-02 02:45	EDT	3.47	P	12.2	P	25.4	A	131	A	6.8	A	7.0	A	3.6	A
USGS	02336240	2020-08-02 03:00	EDT	3.47	P	12.2	P	25.3	A	131	A	6.7	A	7.0	A	3.3	A
USGS	02336240	2020-08-02 03:15	EDT	3.47	P	12.2	P	25.3	A	131	A	6.7	A	7.0	A	3.3	A
USGS	02336240	2020-08-02 03:30	EDT	3.47	P	12.2	P	25.3	A	131	A	6.7	A	7.0	A	3.5	A
USGS	02336240	2020-08-02 03:45	EDT	3.47	P	12.2	P	25.2	A	131	A	6.8	A	7.0	A	3.4	A
USGS	02336240	2020-08-02 04:00	EDT	3.47	P	12.2	P	25.2	A	132	A	6.7	A	7.0	A	4.0	A
USGS	02336240	2020-08-02 04:15	EDT	3.47	P	12.2	P	25.2	A	132	A	6.8	A	7.0	A	3.4	A
USGS	02336240	2020-08-02 04:30	EDT	3.47	P	12.2	P	25.1	A	132	A	6.8	A	7.0	A	3.3	A
USGS	02336240	2020-08-02 04:45	EDT	3.47	P	12.2	P	25.1	A	132	A	6.7	A	7.0	A	3.3	A
USGS	02336240	2020-08-02 05:00	EDT	3.47	P	12.2	P	25.1	A	132	A	6.7	A	7.0	A	3.3	A
USGS	02336240	2020-08-02 05:15	EDT	3.47	P	12.2	P	25.0	A	132	A	6.8	A	7.0	A	3.2	A
USGS	02336240	2020-08-02 05:30	EDT	3.47	P	12.2	P	25.0	A	132	A	6.8	A	7.0	A	3.3	A
USGS	02336240	2020-08-02 05:45	EDT	3.46	P	11.8	P	25.0	A	132	A	6.8	A	7.0	A	3.5	A
USGS	02336240	2020-08-02 06:00	EDT	3.47	P	12.2	P	24.9	A	132	A	6.8	A	7.0	A	3.2	A
USGS	02336240	2020-08-02 06:15	EDT	3.46	P	11.8	P	24.9	A	132	A	6.8	A	7.0	A	3.5	A
USGS	02336240	2020-08-02 06:30	EDT	3.47	P	12.2	P	24.9	A	132	A	6.8	A	7.0	A	3.8	A
USGS	02336240	2020-08-02 06:45	EDT	3.46	P	11.8	P	24.8	A	132	A	6.8	A	7.0	A	3.3	A
USGS	02336240	2020-08-02 07:00	EDT	3.46	P	11.8	P	24.8	A	132	A	6.8	A	7.0	A	3.7	A
USGS	02336240	2020-08-02 07:15	EDT	3.46	P	11.8	P	24.8	A	132	A	6.8	A	7.0	A	3.6	A
USGS	02336240	2020-08-02 07:30	EDT	3.46	P	11.8	P	24.8	A	132	A	6.8	A	7.0	A	3.6	A
USGS	02336240	2020-08-02 07:45	EDT	3.46	P	11.8	P	24.7	A	132	A	6.8	A	7.0	A	4.5	A
USGS	02336240	2020-08-02 08:00	EDT	3.46	P	11.8	P	24.7	A	132	A	6.8	A	7.0	A	3.7	A
USGS	02336240	2020-08-02 08:15	EDT	3.46	P	11.8	P	24.7	A	133	A	6.8	A	7.0	A	3.6	A
USGS	02336240	2020-08-02 08:30	EDT	3.46	P	11.8	P	24.7	A	133	A	6.8	A	7.0	A	3.7	A
USGS	02336240	2020-08-02 08:45	EDT	3.46	P	11.8	P	24.7	A	133	A	6.9	A	7.0	A	3.7	A
USGS	02336240	2020-08-02 09:00	EDT	3.46	P	11.8	P	24.7	A	133	A	6.9	A	7.0	A	3.8	A
USGS	02336240	2020-08-02 09:15	EDT	3.46	P	11.8	P	24.7	A	133	A	6.9	A	7.0	A	3.6	A
USGS	02336240	2020-08-02 09:30	EDT	3.46	P	11.8	P	24.7	A	133	A	6.9	A	7.0	A	3.5	A
USGS	02336240	2020-08-02 09:45	EDT	3.46	P	11.8	P	24.8	A	133	A	7.0	A	7.0	A	3.6	A
USGS	02336240	2020-08-02 10:00	EDT	3.46	P	11.8	P	24.8	A	133	A	7.0	A	7.0	A	3.4	A
USGS	02336240	2020-08-02 10:15	EDT	3.46	P	11.8	P	24.8	A	134	A	6.9	A	7.0	A	3.6	A
USGS	02336240	2020-08-02 10:30	EDT	3.46	P	11.8	P	24.9	A	134	A	6.9	A	7.0	A	3.5	A
USGS	02336240	2020-08-02 10:45	EDT	3.46	P	11.8	P	25.0	A	135	A	6.9	A	7.0	A	3.6	A
USGS	02336240	2020-08-02 11:00	EDT	3.46	P	11.8	P	25.1	A	135	A	7.0	A	7.0	A	3.7	A
USGS	02336240	2020-08-02 11:15	EDT	3.46	P	11.8	P	25.2	A	135	A	6.9	A	7.0	A	3.8	A
USGS	02336240	2020-08-02 11:30	EDT	3.46	P	11.8	P	25.3	A	135	A	7.0	A	7.0	A	3.5	A
USGS	02336240	2020-08-02 11:45	EDT	3.46	P	11.8	P	25.4	A	135	A	7.1	A	7.0	A	4.0	A
USGS	02336240	2020-08-02 12:00	EDT	3.46	P	11.8	P	25.5	A	135	A	7.2	A	7.0	A	3.8	A
USGS	02336240	2020-08-02 12:15	EDT	3.46	P	11.8	P	25.7	A	135	A	7.2	A	7.0	A	3.5	A
USGS	02336240	2020-08-02 12:30	EDT	3.46	P	11.8	P	25.8	A	135	A	7.2	A	7.0	A	3.4	A
USGS	02336240	2020-08-02 12:45	EDT	3.46	P	11.8	P	25.9	A	135	A	7.3	A	7.0	A	4.4	A
USGS	02336240	2020-08-02 13:00	EDT	3.46	P	11.8	P	26.0	A	136	A	7.1	A	7.0	A	3.5	A
USGS	02336240	2020-08-02 13:15	EDT	3.46	P	11.8	P	26.3	A	135	A	7.2	A	7.0	A	3.5	A
USGS	02336240	2020-08-02 13:30	EDT	3.46	P	11.8	P	26.5	A	135	A	7.3	A	7.0	A	3.5	A
USGS	02336240	2020-08-02 13:45	EDT	3.46	P	11.8	P	26.6	A	136	A	7.3	A	7.0	A	3.4	A
USGS	02336240	2020-08-02 14:00	EDT	3.46	P	11.8	P	26.7	A	136	A	7.4	A	7.0	A	3.4	A
USGS	02336240	2020-08-02 14:15	EDT	3.46	P	11.8	P	26.9	A	136	A	7.4	A	7.0	A	3.7	A
USGS	02336240	2020-08-02 14:30	EDT	3.46	P	11.8	P	27.1	A	136	A	7.4	A	7.0	A	3.3	A
USGS	02336240	2020-08-02 14:45	EDT	3.46	P	11.8	P	27.2	A	136	A	7.6	A	7.1	A	3.6	A
USGS	02336240	2020-08-02 15:00	EDT	3.46	P	11.8	P	27.3	A	136	A	7.4	A	7.1	A	3.4	A
USGS	02336240	2020-08-02 15:15	EDT	3.46	P	11.8	P	27.4	A	136	A	7.5	A	7.0	A	3.0	A
USGS	02336240	2020-08-02 15:30	EDT	3.46	P	11.8	P	27.5	A	136	A	7.4	A	7.0	A	3.5	A
USGS	02336240	2020-08-02 15:45	EDT	3.46	P	11.8	P	27.5	A	136	A	7.4	A	7.0	A	4.3	A
USGS	02336240	2020-08-02 16:00	EDT	3.46	P	11.8	P	27.6	A	136	A	7.4	A	7.0	A	3.6	A
USGS	02336240	2020-08-02 16:15	EDT	3.46	P	11.8	P	27.6	A	136	A	7.4	A	7.0	A	3.0	A
USGS	02336240	2020-08-02 16:30	EDT	3.46	P	11.8	P	27.6	A	136	A	7.4	A	7.0	A	3.5	A
USGS	02336240	2020-08-02 16:45	EDT	3.46	P	11.8	P	27.7	A	136	A	7.5	A	7.0	A	3.8	A
USGS	02336240	2020-08-02 17:00	EDT	3.45	P	11.3	P	27.7	A	136	A	7.4	A	7.0	A	3.4	A
USGS	02336240	2020-08-02 17:15	EDT	3.45	P	11.3	P	27.7	A	136	A	7.4	A	7.0	A	3.5	A
USGS	02336240	2020-08-02 17:30	EDT	3.45	P	11.3	P	27.7	A	136	A	7.5	A	7.1	A	3.5	A
USGS	02336240	2020-08-02 17:45	EDT	3.45	P	11.3	P	27.6	A	136	A	7.4	A	7.1	A	3.5	A
USGS	02336240	2020-08-02 18:00	EDT	3.45	P	11.3	P	27.6	A	136	A	7.5	A	7.1	A	3.1	A
USGS	02336240	2020-08-02 18:15	EDT	3.45	P	11.3	P	27.5	A	136	A	7.5	A	7.1	A	3.1	A
USGS	02336240	2020-08-02 18:30	EDT	3.45	P	11.3	P	27.5	A	136	A	7.3	A	7.0	A	3.2	A
USGS	02336240	2020-08-02 18:45	EDT	3.45	P	11.3	P	27.4	A	136	A	7.3	A	7.0	A	3.3	A
USGS	02336240	2020-08-02 19:00	EDT	3.45	P	11.3	P	27.4	A	136	A	7.3	A	7.1	A	3.1	A
USGS	02336240	2020-08-02 19:15	EDT	3.45	P	11.3	P	27.3	A	136	A	7.4	A	7.1	A	3.7	A
USGS	02336240	2020-08-02 19:30	EDT	3.45	P	11.3	P	27.2	A	136	A	7.3	A	7.1	A	3.4	A
USGS	02336240	2020-08-02 19:45	EDT	3.45	P	11.3	P	27.1	A	136	A	7.3	A	7.1	A	3.0	A
USGS	02336240	2020-08-02 20:00	EDT	3.45	P	11.3	P	27.0	A	136	A	7.2	A	7.1	A	3.3	A
USGS	02336240	2020-08-02 20:15	EDT	3.45	P	11.3	P	26.9	A	136	A	7.2	A	7.0	A	3.0	A
USGS	02336240	2020-08-02 20:30	EDT	3.45	P	11.3	P	26.8	A	136	A	7.1	A	7.0	A	3.2	A
USGS	02336240	2020-08-02 20:45	EDT	3.45	P	11.3	P	26.8	A	136	A	7.0	A	7.0	A	4.0	A
USGS	02336240	2020-08-02 21:00	EDT	3.45	P	11.3	P	26.7	A	135	A	7.0	A	7.0	A	4.0	A
USGS	02336240	2020-08-02 21:15	EDT	3.45	P	11.3	P	26.6	A	135	A	7.0	A	7.0	A	3.1	A
USGS	02336240	2020-08-02 21:30	EDT	3.45	P	11.3	P	26.5	A	135	A	7.0	A	7.0	A	3.2	A
USGS	02336240	2020-08-02 21:45	EDT	3.45	P	11.3	P	26.5	A	135	A	6.9	A	7.0	A	3.4	A
USGS	02336240	2020-08-02 22:00	EDT	3.45	P	11.3	P	26.4	A	136	A	6.8	A	7.0	A	3.1	A
USGS	02336240	2020-08-02 22:15	EDT	3.45	P	11.3	P	26.3	A	136	A	6.8	A	7.0	A	3.3	A
USGS	02336240	2020-08-02 22:30	EDT	3.45	P	11.3	P	26.2	A	136	A	6.8	A	7.0	A	3.3	A
USGS	02336240	2020-08-02 22:45	EDT	3.45	P	11.3	P	26.2	A	136	A	6.7	A	7.0	A	3.2	A
USGS	02336240	2020-08-02 23:00	EDT	3.45	P	11.3	P	26.1	A	136	A	6.7	A	7.0	A	3.2	A
USGS	02336240	2020-08-02 23:15	EDT	3.45	P	11.3	P	26.0	A	136	A	6.7	A	7.0	A	3.0	A
USGS	02336240	2020-08-02 23:30	EDT	3.45	P	11.3	P	26.0	A	136	A	6.7	A	7.0	A	3.2	A
USGS	02336240	2020-08-02 23:45	EDT	3.45	P	11.3	P	25.9	A	136	A	6.7	A	7.0	A	3.1	A
USGS	02336240	2020-08-03 00:00	EDT	3.45	P	11.3	P	25.8	A	136	A	6.8	A	7.0	A	3.1	A
USGS	02336240	2020-08-03 00:15	EDT	3.45	P	11.3	P	25.7	A	136	A	6.7	A	7.0	A	3.0	A
USGS	02336240	2020-08-03 00:30	EDT	3.45	P	11.3	P	25.7	A	136	A	6.7	A	7.0	A	3.1	A
USGS	02336240	2020-08-03 00:45	EDT	3.45	P	11.3	P	25.6	A	136	A	6.7	A	7.0	A	4.3	A
USGS	02336240	2020-08-03 01:00	EDT	3.45	P	11.3	P	25.5	A	136	A	6.7	A	7.0	A	3.9	A
USGS	02336240	2020-08-03 01:15	EDT	3.45	P	11.3	P	25.5	A	136	A	6.7	A	7.0	A	3.2	A
USGS	02336240	2020-08-03 01:30	EDT	3.45	P	11.3	P	25.4	A	136	A	6.7	A	7.0	A	3.0	A
USGS	02336240	2020-08-03 01:45	EDT	3.45	P	11.3	P	25.3	A	136	A	6.7	A	7.0	A	3.9	A
USGS	02336240	2020-08-03 02:00	EDT	3.45	P	11.3	P	25.3	A	136	A	6.7	A	7.0	A	3.2	A
USGS	02336240	2020-08-03 02:15	EDT	3.45	P	11.3	P	25.2	A	136	A	6.7	A	7.0	A	2.9	A
USGS	02336240	2020-08-03 02:30	EDT	3.45	P	11.3	P	25.2	A	136	A	6.7	A	7.0	A	3.2	A
USGS	02336240	2020-08-03 02:45	EDT	3.45	P	11.3	P	25.1	A	136	A	6.8	A	7.0	A	3.3	A
USGS	02336240	2020-08-03 03:00	EDT	3.45	P	11.3	P	25.1	A	136	A	6.7	A	7.0	A	3.3	A
USGS	02336240	2020-08-03 03:15	EDT	3.45	P	11.3	P	25.0	A	136	A	6.7	A	7.0	A	3.1	A
USGS	02336240	2020-08-03 03:30	EDT	3.45	P	11.3	P	25.0	A	136	A	6.8	A	7.0	A	3.1	A
USGS	02336240	2020-08-03 03:45	EDT	3.45	P	11.3	P	25.0	A	136	A	6.8	A	7.0	A	3.2	A
USGS	02336240	2020-08-03 04:00	EDT	3.45	P	11.3	P	24.9	A	136	A	6.8	A	7.0	A	3.4	A
USGS	02336240	2020-08-03 04:15	EDT	3.45	P	11.3	P	24.9	A	136	A	6.8	A	7.0	A	3.2	A
USGS	02336240	2020-08-03 04:30	EDT	3.45	P	11.3	P	24.9	A	137	A	6.8	A	7.0	A	3.8	A
USGS	02336240	2020-08-03 04:45	EDT	3.45	P	11.3	P	24.8	A	137	A	6.8	A	7.0	A	3.3	A
USGS	02336240	2020-08-03 05:00	EDT	3.45	P	11.3	P	24.8	A	137	A	6.8	A	7.0	A	3.2	A
USGS	02336240	2020-08-03 05:15	EDT	3.45	P	11.3	P	24.8	A	137	A	6.8	A	7.0	A	3.6	A
USGS	02336240	2020-08-03 05:30	EDT	3.45	P	11.3	P	24.7	A	137	A	6.8	A	7.0	A	3.5	A
USGS	02336240	2020-08-03 05:45	EDT	3.45	P	11.3	P	24.7	A	137	A	6.8	A	7.0	A	3.8	A
USGS	02336240	2020-08-03 06:00	EDT	3.45	P	11.3	P	24.7	A	137	A	6.8	A	7.0	A	3.5	A
USGS	02336240	2020-08-03 06:15	EDT	3.45	P	11.3	P	24.7	A	137	A	6.8	A	7.0	A	3.5	A
USGS	02336240	2020-08-03 06:30	EDT	3.46	P	11.8	P	24.6	A	137	A	6.8	A	7.0	A	3.9	A
USGS	02336240	2020-08-03 06:45	EDT	3.46	P	11.8	P	24.6	A	137	A	6.8	A	7.0	A	3.0	A
USGS	02336240	2020-08-03 07:00	EDT	3.46	P	11.8	P	24.6	A	137	A	6.8	A	7.0	A	3.3	A
USGS	02336240	2020-08-03 07:15	EDT	3.45	P	11.3	P	24.5	A	137	A	6.9	A	7.0	A	3.8	A
USGS	02336240	2020-08-03 07:30	EDT	3.45	P	11.3	P	24.5	A	138	A	6.9	A	7.0	A	3.8	A
USGS	02336240	2020-08-03 07:45	EDT	3.46	P	11.8	P	24.5	A	138	A	6.9	A	7.0	A	4.0	A
USGS	02336240	2020-08-03 08:00	EDT	3.46	P	11.8	P	24.5	A	138	A	6.9	A	7.0	A	3.6	A
USGS	02336240	2020-08-03 08:15	EDT	3.46	P	11.8	P	24.5	A	138	A	6.9	A	7.0	A	3.6	A
USGS	02336240	2020-08-03 08:30	EDT	3.46	P	11.8	P	24.5	A	138	A	6.9	A	7.0	A	3.4	A
USGS	02336240	2020-08-03 08:45	EDT	3.46	P	11.8	P	24.5	A	138	A	6.9	A	7.0	A	3.4	A
USGS	02336240	2020-08-03 09:00	EDT	3.46	P	11.8	P	24.5	A	138	A	6.9	A	7.0	A	3.6	A
USGS	02336240	2020-08-03 09:15	EDT	3.46	P	11.8	P	24.5	A	139	A	7.0	A	7.0	A	3.8	A
USGS	02336240	2020-08-03 09:30	EDT	3.46	P	11.8	P	24.5	A	139	A	7.0	A	7.0	A	3.4	A
USGS	02336240	2020-08-03 09:45	EDT	3.46	P	11.8	P	24.6	A	139	A	7.1	A	7.0	A	3.4	A
USGS	02336240	2020-08-03 10:00	EDT	3.45	P	11.3	P	24.6	A	139	A	7.1	A	7.0	A	3.3	A
USGS	02336240	2020-08-03 10:15	EDT	3.45	P	11.3	P	24.7	A	139	A	7.2	A	7.0	A	3.2	A
USGS	02336240	2020-08-03 10:30	EDT	3.45	P	11.3	P	24.7	A	139	A	7.1	A	7.0	A	3.3	A
USGS	02336240	2020-08-03 10:45	EDT	3.45	P	11.3	P	24.8	A	140	A	7.2	A	7.0	A	3.5	A
USGS	02336240	2020-08-03 11:00	EDT	3.46	P	11.8	P	24.9	A	140	A	7.1	A	7.0	A	3.1	A
USGS	02336240	2020-08-03 11:15	EDT	3.46	P	11.8	P	25.0	A	139	A	7.4	A	7.1	A	3.3	A
USGS	02336240	2020-08-03 11:30	EDT	3.46	P	11.8	P	25.0	A	140	A	7.2	A	7.0	A	3.0	A
USGS	02336240	2020-08-03 11:45	EDT	3.46	P	11.8	P	25.2	A	140	A	7.3	A	7.0	A	3.2	A
USGS	02336240	2020-08-03 12:00	EDT	3.45	P	11.3	P	25.3	A	140	A	7.4	A	7.0	A	3.3	A
USGS	02336240	2020-08-03 12:15	EDT	3.45	P	11.3	P	25.4	A	140	A	7.4	A	7.1	A	3.2	A
USGS	02336240	2020-08-03 12:30	EDT	3.46	P	11.8	P	25.6	A	140	A	7.4	A	7.1	A	3.2	A
USGS	02336240	2020-08-03 12:45	EDT	3.45	P	11.3	P	25.7	A	140	A	7.6	A	7.1	A	3.2	A
USGS	02336240	2020-08-03 13:00	EDT	3.45	P	11.3	P	25.8	A	140	A	7.6	A	7.1	A	3.4	A
USGS	02336240	2020-08-03 13:15	EDT	3.46	P	11.8	P	25.9	A	140	A	7.6	A	7.1	A	3.4	A
USGS	02336240	2020-08-03 13:30	EDT	3.45	P	11.3	P	25.9	A	140	A	7.5	A	7.1	A	3.1	A
USGS	02336240	2020-08-03 13:45	EDT	3.45	P	11.3	P	25.9	A	140	A	7.7	A	7.1	A	2.9	A
